regiao,estado,municipio,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Nordeste,BA,Adustina,29,2021-06-27,26,963,0,21,0
Nordeste,BA,Água Fria,29,2021-06-27,26,195,0,10,0
Nordeste,BA,Érico Cardoso,29,2021-06-27,26,298,1,3,0
Nordeste,BA,Aiquara,29,2021-06-27,26,471,0,12,0
Nordeste,BA,Alagoinhas,29,2021-06-27,26,13350,20,268,2
Nordeste,BA,Alcobaça,29,2021-06-27,26,1477,5,29,0
Nordeste,BA,Almadina,29,2021-06-27,26,609,0,9,0
Nordeste,BA,Amargosa,29,2021-06-27,26,2785,10,50,0
Nordeste,BA,Amélia Rodrigues,29,2021-06-27,26,2241,1,44,0
Nordeste,BA,América Dourada,29,2021-06-27,26,916,3,12,0
Nordeste,BA,Anagé,29,2021-06-27,26,863,3,21,0
Nordeste,BA,Andaraí,29,2021-06-27,26,876,1,9,0
Nordeste,BA,Andorinha,29,2021-06-27,26,906,3,16,0
Nordeste,BA,Angical,29,2021-06-27,26,646,1,15,0
Nordeste,BA,Anguera,29,2021-06-27,26,450,0,2,0
Nordeste,BA,Antas,29,2021-06-27,26,1306,0,11,0
Nordeste,BA,Antônio Cardoso,29,2021-06-27,26,519,6,10,0
Nordeste,BA,Antônio Gonçalves,29,2021-06-27,26,856,1,9,0
Nordeste,BA,Aporá,29,2021-06-27,26,546,0,19,0
Nordeste,BA,Apuarema,29,2021-06-27,26,696,0,9,0
Nordeste,BA,Aracatu,29,2021-06-27,26,799,0,14,0
Nordeste,BA,Araçás,29,2021-06-27,26,651,1,11,0
Nordeste,BA,Araci,29,2021-06-27,26,3487,4,46,0
Nordeste,BA,Aramari,29,2021-06-27,26,600,0,12,0
Nordeste,BA,Arataca,29,2021-06-27,26,770,1,15,0
Nordeste,BA,Aratuípe,29,2021-06-27,26,421,0,9,0
Nordeste,BA,Aurelino Leal,29,2021-06-27,26,987,5,28,0
Nordeste,BA,Baianópolis,29,2021-06-27,26,831,0,11,0
Nordeste,BA,Baixa Grande,29,2021-06-27,26,748,4,13,0
Nordeste,BA,Banzaê,29,2021-06-27,26,1089,0,8,0
Nordeste,BA,Barra,29,2021-06-27,26,2088,0,44,0
Nordeste,BA,Barra da Estiva,29,2021-06-27,26,2315,3,25,0
Nordeste,BA,Barra do Choça,29,2021-06-27,26,2060,9,31,0
Nordeste,BA,Barra do Mendes,29,2021-06-27,26,710,0,12,0
Nordeste,BA,Barra do Rocha,29,2021-06-27,26,408,0,7,0
Nordeste,BA,Barreiras,29,2021-06-27,26,18239,45,292,0
Centro-Oeste,GO,Barro Alto,52,2021-06-27,26,1290,0,17,0
Nordeste,BA,Barrocas,29,2021-06-27,26,755,0,23,0
Nordeste,BA,Barro Preto,29,2021-06-27,26,587,0,10,0
Sul,SC,Belmonte,42,2021-06-27,26,263,0,5,0
Nordeste,BA,Belo Campo,29,2021-06-27,26,886,1,14,0
Nordeste,BA,Biritinga,29,2021-06-27,26,503,3,7,0
Nordeste,BA,Boa Nova,29,2021-06-27,26,908,1,17,0
Nordeste,BA,Boa Vista do Tupim,29,2021-06-27,26,259,0,8,0
Nordeste,BA,Bom Jesus da Lapa,29,2021-06-27,26,5516,13,75,0
Nordeste,BA,Bom Jesus da Serra,29,2021-06-27,26,435,0,9,0
Nordeste,BA,Boninal,29,2021-06-27,26,616,0,7,0
Nordeste,BA,Boquira,29,2021-06-27,26,640,0,12,0
Nordeste,BA,Botuporã,29,2021-06-27,26,215,1,3,0
Nordeste,BA,Brejões,29,2021-06-27,26,768,0,11,0
Nordeste,BA,Brejolândia,29,2021-06-27,26,143,0,11,0
Nordeste,BA,Brotas de Macaúbas,29,2021-06-27,26,139,0,3,0
Nordeste,BA,Brumado,29,2021-06-27,26,9009,4,182,0
Nordeste,BA,Buerarema,29,2021-06-27,26,1319,0,41,0
Nordeste,BA,Buritirama,29,2021-06-27,26,846,0,23,0
Nordeste,BA,Caatiba,29,2021-06-27,26,894,0,12,0
Nordeste,BA,Cabaceiras do Paraguaçu,29,2021-06-27,26,590,1,4,0
Nordeste,BA,Cachoeira,29,2021-06-27,26,1569,0,26,0
Nordeste,BA,Caculé,29,2021-06-27,26,1803,13,14,0
Nordeste,BA,Caém,29,2021-06-27,26,456,0,7,0
Nordeste,BA,Caetanos,29,2021-06-27,26,662,0,10,0
Nordeste,BA,Caetité,29,2021-06-27,26,2596,2,28,0
Nordeste,BA,Cafarnaum,29,2021-06-27,26,887,6,21,0
Nordeste,BA,Cairu,29,2021-06-27,26,1342,8,16,0
Nordeste,BA,Caldeirão Grande,29,2021-06-27,26,565,0,6,0
Nordeste,BA,Camacan,29,2021-06-27,26,2904,0,79,2
Nordeste,BA,Camaçari,29,2021-06-27,26,23456,20,594,0
Nordeste,BA,Camamu,29,2021-06-27,26,2273,0,51,0
Nordeste,BA,Campo Alegre de Lourdes,29,2021-06-27,26,791,15,27,1
Nordeste,BA,Campo Formoso,29,2021-06-27,26,4929,3,67,1
Sudeste,MG,Canápolis,31,2021-06-27,26,1140,21,25,1
Centro-Oeste,MT,Canarana,51,2021-06-27,26,2958,0,55,1
Nordeste,BA,Canavieiras,29,2021-06-27,26,1335,10,63,0
Nordeste,BA,Candeal,29,2021-06-27,26,550,1,2,0
Sudeste,MG,Candeias,31,2021-06-27,26,677,0,20,0
Nordeste,BA,Candiba,29,2021-06-27,26,635,2,14,0
Nordeste,BA,Cândido Sales,29,2021-06-27,26,1802,1,48,0
Nordeste,BA,Cansanção,29,2021-06-27,26,909,0,35,0
Nordeste,BA,Canudos,29,2021-06-27,26,646,0,14,0
Nordeste,BA,Capela do Alto Alegre,29,2021-06-27,26,808,0,16,0
Nordeste,BA,Capim Grosso,29,2021-06-27,26,3512,0,27,0
Nordeste,BA,Caraíbas,29,2021-06-27,26,299,0,4,0
Nordeste,BA,Caravelas,29,2021-06-27,26,1355,1,13,0
Nordeste,BA,Cardeal da Silva,29,2021-06-27,26,320,0,4,0
Nordeste,BA,Carinhanha,29,2021-06-27,26,1126,1,23,0
Nordeste,BA,Casa Nova,29,2021-06-27,26,2503,0,64,0
Nordeste,BA,Castro Alves,29,2021-06-27,26,2088,0,41,0
Nordeste,BA,Catolândia,29,2021-06-27,26,232,0,1,0
Nordeste,BA,Catu,29,2021-06-27,26,6063,25,83,0
Nordeste,BA,Caturama,29,2021-06-27,26,220,0,6,0
Nordeste,BA,Central,29,2021-06-27,26,451,3,16,0
Nordeste,BA,Chorrochó,29,2021-06-27,26,250,0,12,0
Nordeste,BA,Cícero Dantas,29,2021-06-27,26,2047,10,33,0
Nordeste,BA,Cipó,29,2021-06-27,26,854,7,8,0
Nordeste,BA,Coaraci,29,2021-06-27,26,1821,0,46,0
Nordeste,BA,Cocos,29,2021-06-27,26,849,0,13,1
Nordeste,BA,Conceição da Feira,29,2021-06-27,26,1685,18,28,0
Nordeste,BA,Conceição do Almeida,29,2021-06-27,26,2384,7,24,0
Nordeste,BA,Conceição do Coité,29,2021-06-27,26,7795,11,41,0
Nordeste,BA,Conceição do Jacuípe,29,2021-06-27,26,3075,5,34,1
Nordeste,BA,Condeúba,29,2021-06-27,26,1251,1,24,0
Nordeste,BA,Contendas do Sincorá,29,2021-06-27,26,279,0,5,0
Nordeste,BA,Coração de Maria,29,2021-06-27,26,1680,3,15,0
Nordeste,BA,Cordeiros,29,2021-06-27,26,681,0,5,0
Nordeste,BA,Coribe,29,2021-06-27,26,991,0,14,0
Nordeste,BA,Coronel João Sá,29,2021-06-27,26,1308,-1,16,0
Nordeste,BA,Correntina,29,2021-06-27,26,2418,0,34,0
Nordeste,BA,Cotegipe,29,2021-06-27,26,579,0,20,0
Nordeste,BA,Cravolândia,29,2021-06-27,26,428,0,2,0
Nordeste,BA,Crisópolis,29,2021-06-27,26,380,0,11,0
Nordeste,BA,Cristópolis,29,2021-06-27,26,859,0,6,0
Nordeste,BA,Cruz das Almas,29,2021-06-27,26,4804,11,56,0
Nordeste,BA,Curaçá,29,2021-06-27,26,1142,10,26,0
Nordeste,BA,Dário Meira,29,2021-06-27,26,871,0,14,0
Nordeste,BA,Dias d'Ávila,29,2021-06-27,26,5557,10,150,0
Nordeste,BA,Dom Basílio,29,2021-06-27,26,962,1,15,0
Nordeste,BA,Dom Macedo Costa,29,2021-06-27,26,366,0,7,0
Nordeste,BA,Elísio Medrado,29,2021-06-27,26,516,1,7,0
Nordeste,BA,Encruzilhada,29,2021-06-27,26,650,1,16,0
Sul,SC,Entre Rios,42,2021-06-27,26,656,0,8,0
Nordeste,BA,Esplanada,29,2021-06-27,26,1966,2,35,0
Nordeste,BA,Euclides da Cunha,29,2021-06-27,26,3301,11,55,0
Nordeste,BA,Eunápolis,29,2021-06-27,26,11275,20,194,0
Nordeste,BA,Feira da Mata,29,2021-06-27,26,247,0,4,0
Nordeste,BA,Feira de Santana,29,2021-06-27,26,49011,108,936,0
Nordeste,BA,Firmino Alves,29,2021-06-27,26,391,0,10,0
Nordeste,BA,Floresta Azul,29,2021-06-27,26,777,0,19,0
Nordeste,BA,Formosa do Rio Preto,29,2021-06-27,26,1181,8,25,0
Nordeste,BA,Gandu,29,2021-06-27,26,2679,0,54,1
Nordeste,BA,Gavião,29,2021-06-27,26,328,0,1,0
Nordeste,BA,Gentio do Ouro,29,2021-06-27,26,401,0,11,0
Nordeste,BA,Glória,29,2021-06-27,26,1029,7,20,0
Nordeste,BA,Gongogi,29,2021-06-27,26,753,2,10,0
Nordeste,BA,Governador Mangabeira,29,2021-06-27,26,957,1,16,0
Nordeste,BA,Guajeru,29,2021-06-27,26,331,0,4,0
Nordeste,BA,Guanambi,29,2021-06-27,26,9580,17,111,1
Nordeste,BA,Guaratinga,29,2021-06-27,26,1422,2,43,0
Nordeste,BA,Heliópolis,29,2021-06-27,26,885,3,9,0
Nordeste,BA,Iaçu,29,2021-06-27,26,1789,0,35,0
Nordeste,BA,Ibiassucê,29,2021-06-27,26,528,0,1,0
Nordeste,BA,Ibicaraí,29,2021-06-27,26,2043,0,55,0
Nordeste,BA,Ibicoara,29,2021-06-27,26,835,2,10,0
Nordeste,BA,Ibicuí,29,2021-06-27,26,1110,5,16,0
Nordeste,BA,Ibipeba,29,2021-06-27,26,1004,0,12,0
Nordeste,BA,Ibipitanga,29,2021-06-27,26,1006,0,16,0
Nordeste,BA,Ibiquera,29,2021-06-27,26,125,0,6,0
Nordeste,BA,Ibirapitanga,29,2021-06-27,26,1660,0,39,0
Nordeste,BA,Ibirapuã,29,2021-06-27,26,1060,6,15,0
Nordeste,BA,Ibirataia,29,2021-06-27,26,2227,0,38,0
Nordeste,BA,Ibitiara,29,2021-06-27,26,705,0,8,0
Nordeste,BA,Ibititá,29,2021-06-27,26,1453,0,24,0
Nordeste,BA,Ibotirama,29,2021-06-27,26,1168,2,36,0
Nordeste,BA,Ichu,29,2021-06-27,26,411,0,4,0
Nordeste,BA,Igaporã,29,2021-06-27,26,484,0,22,0
Nordeste,BA,Igrapiúna,29,2021-06-27,26,745,1,14,0
Nordeste,BA,Iguaí,29,2021-06-27,26,1077,0,34,0
Nordeste,BA,Ilhéus,29,2021-06-27,26,20841,6,520,0
Nordeste,BA,Inhambupe,29,2021-06-27,26,2326,6,36,0
Nordeste,BA,Ipecaetá,29,2021-06-27,26,420,1,11,0
Nordeste,BA,Ipiaú,29,2021-06-27,26,3205,7,78,0
Nordeste,BA,Ipirá,29,2021-06-27,26,2492,0,53,0
Nordeste,BA,Ipupiara,29,2021-06-27,26,266,0,4,0
Nordeste,BA,Irajuba,29,2021-06-27,26,321,0,1,0
Nordeste,BA,Iramaia,29,2021-06-27,26,290,4,9,0
Nordeste,BA,Iraquara,29,2021-06-27,26,1651,0,15,0
Nordeste,BA,Irará,29,2021-06-27,26,1525,3,22,0
Nordeste,BA,Irecê,29,2021-06-27,26,9643,0,135,0
Nordeste,BA,Itabela,29,2021-06-27,26,1625,4,60,0
Nordeste,BA,Itaberaba,29,2021-06-27,26,6680,0,132,0
Nordeste,BA,Itabuna,29,2021-06-27,26,32686,106,625,2
Nordeste,BA,Itacaré,29,2021-06-27,26,1194,0,26,0
Nordeste,BA,Itaeté,29,2021-06-27,26,369,0,9,0
Nordeste,BA,Itagi,29,2021-06-27,26,844,0,20,0
Nordeste,BA,Itagibá,29,2021-06-27,26,1161,1,21,0
Nordeste,BA,Itagimirim,29,2021-06-27,26,655,1,15,0
Nordeste,BA,Itaguaçu da Bahia,29,2021-06-27,26,584,1,6,0
Nordeste,BA,Itaju do Colônia,29,2021-06-27,26,391,0,6,0
Nordeste,BA,Itajuípe,29,2021-06-27,26,2585,0,52,0
Nordeste,BA,Itamaraju,29,2021-06-27,26,7274,10,142,0
Nordeste,BA,Itamari,29,2021-06-27,26,499,0,7,0
Nordeste,BA,Itanagra,29,2021-06-27,26,265,1,7,0
Nordeste,BA,Itanhém,29,2021-06-27,26,1294,0,35,0
Nordeste,BA,Itaparica,29,2021-06-27,26,1292,0,33,0
Nordeste,BA,Itapé,29,2021-06-27,26,754,0,26,0
Nordeste,BA,Itapebi,29,2021-06-27,26,583,7,22,0
Nordeste,BA,Itapetinga,29,2021-06-27,26,5145,0,127,0
Nordeste,BA,Itapicuru,29,2021-06-27,26,1533,0,21,0
Nordeste,BA,Itapitanga,29,2021-06-27,26,907,0,16,0
Nordeste,BA,Itaquara,29,2021-06-27,26,672,0,8,0
Nordeste,BA,Itarantim,29,2021-06-27,26,692,0,20,0
Nordeste,BA,Itatim,29,2021-06-27,26,766,0,24,0
Nordeste,BA,Itiruçu,29,2021-06-27,26,933,0,19,0
Nordeste,BA,Itiúba,29,2021-06-27,26,1559,3,33,0
Nordeste,BA,Itororó,29,2021-06-27,26,3100,1,31,0
Nordeste,BA,Ituaçu,29,2021-06-27,26,1655,2,24,0
Nordeste,BA,Ituberá,29,2021-06-27,26,1746,0,50,1
Nordeste,BA,Iuiu,29,2021-06-27,26,685,1,6,0
Sudeste,SP,Jaborandi,35,2021-06-27,26,507,0,12,0
Nordeste,BA,Jacaraci,29,2021-06-27,26,570,3,14,0
Nordeste,BA,Jacobina,29,2021-06-27,26,6335,0,89,0
Nordeste,BA,Jaguaquara,29,2021-06-27,26,5994,4,59,0
Nordeste,BA,Jaguarari,29,2021-06-27,26,2059,1,41,0
Nordeste,BA,Jaguaripe,29,2021-06-27,26,1027,0,18,0
Nordeste,BA,Jequié,29,2021-06-27,26,16837,29,342,0
Nordeste,BA,Jeremoabo,29,2021-06-27,26,1944,0,44,0
Nordeste,BA,Jiquiriçá,29,2021-06-27,26,893,0,25,0
Nordeste,BA,Jitaúna,29,2021-06-27,26,838,1,24,0
Nordeste,BA,João Dourado,29,2021-06-27,26,1674,0,45,0
Nordeste,BA,Juazeiro,29,2021-06-27,26,16173,29,356,1
Nordeste,BA,Jucuruçu,29,2021-06-27,26,879,0,11,0
Centro-Oeste,GO,Jussara,52,2021-06-27,26,1581,0,38,0
Nordeste,BA,Jussari,29,2021-06-27,26,649,1,9,0
Nordeste,BA,Jussiape,29,2021-06-27,26,293,0,7,0
Nordeste,BA,Lafaiete Coutinho,29,2021-06-27,26,427,0,5,0
Nordeste,BA,Lagoa Real,29,2021-06-27,26,630,0,8,0
Nordeste,BA,Laje,29,2021-06-27,26,1786,1,30,0
Nordeste,BA,Lajedão,29,2021-06-27,26,464,0,7,0
Nordeste,BA,Lajedinho,29,2021-06-27,26,291,0,1,0
Nordeste,BA,Lajedo do Tabocal,29,2021-06-27,26,652,0,14,0
Nordeste,BA,Lamarão,29,2021-06-27,26,305,2,5,0
Nordeste,BA,Lapão,29,2021-06-27,26,2090,0,32,0
Nordeste,BA,Lauro de Freitas,29,2021-06-27,26,21923,30,480,0
Nordeste,BA,Lençóis,29,2021-06-27,26,966,0,17,0
Nordeste,BA,Licínio de Almeida,29,2021-06-27,26,319,0,10,0
Nordeste,BA,Livramento de Nossa Senhora,29,2021-06-27,26,2743,9,56,0
Nordeste,BA,Luís Eduardo Magalhães,29,2021-06-27,26,10393,18,116,0
Nordeste,BA,Macajuba,29,2021-06-27,26,496,4,5,0
Nordeste,BA,Macarani,29,2021-06-27,26,888,0,22,0
Nordeste,BA,Macaúbas,29,2021-06-27,26,2139,2,18,0
Nordeste,BA,Macururé,29,2021-06-27,26,276,3,6,0
Nordeste,BA,Madre de Deus,29,2021-06-27,26,2627,4,44,0
Nordeste,BA,Maetinga,29,2021-06-27,26,272,0,7,0
Nordeste,BA,Maiquinique,29,2021-06-27,26,772,0,10,0
Nordeste,BA,Mairi,29,2021-06-27,26,1205,0,13,0
Nordeste,BA,Malhada,29,2021-06-27,26,412,2,20,0
Nordeste,BA,Malhada de Pedras,29,2021-06-27,26,249,0,9,0
Nordeste,BA,Manoel Vitorino,29,2021-06-27,26,1210,0,28,0
Nordeste,BA,Mansidão,29,2021-06-27,26,184,1,4,0
Nordeste,BA,Maracás,29,2021-06-27,26,3419,9,65,0
Nordeste,BA,Maragogipe,29,2021-06-27,26,2092,21,40,0
Nordeste,BA,Maraú,29,2021-06-27,26,1660,8,17,0
Nordeste,BA,Marcionílio Souza,29,2021-06-27,26,489,0,14,0
Nordeste,BA,Mascote,29,2021-06-27,26,805,0,21,0
Nordeste,BA,Mata de São João,29,2021-06-27,26,4170,5,57,0
Nordeste,BA,Matina,29,2021-06-27,26,420,0,8,0
Nordeste,BA,Medeiros Neto,29,2021-06-27,26,2581,10,49,0
Nordeste,BA,Miguel Calmon,29,2021-06-27,26,2415,9,25,0
Nordeste,BA,Mirangaba,29,2021-06-27,26,497,0,8,0
Nordeste,BA,Mirante,29,2021-06-27,26,485,1,7,0
Nordeste,BA,Monte Santo,29,2021-06-27,26,1241,9,47,0
Nordeste,BA,Morpará,29,2021-06-27,26,293,0,13,0
Nordeste,BA,Morro do Chapéu,29,2021-06-27,26,2447,0,24,0
Nordeste,BA,Mortugaba,29,2021-06-27,26,649,0,11,0
Nordeste,BA,Mucugê,29,2021-06-27,26,524,1,9,0
Nordeste,BA,Mucuri,29,2021-06-27,26,3492,15,55,0
Nordeste,BA,Mulungu do Morro,29,2021-06-27,26,607,0,12,0
Centro-Oeste,GO,Mundo Novo,52,2021-06-27,26,442,0,18,0
Nordeste,BA,Muniz Ferreira,29,2021-06-27,26,888,1,3,0
Nordeste,BA,Muquém do São Francisco,29,2021-06-27,26,594,1,7,0
Nordeste,BA,Muritiba,29,2021-06-27,26,2174,2,23,0
Nordeste,BA,Mutuípe,29,2021-06-27,26,1924,8,21,0
Nordeste,BA,Nilo Peçanha,29,2021-06-27,26,613,0,15,0
Nordeste,BA,Nordestina,29,2021-06-27,26,633,2,28,0
Nordeste,BA,Nova Canaã,29,2021-06-27,26,631,0,20,0
Sul,PR,Nova Fátima,41,2021-06-27,26,582,6,12,0
Nordeste,BA,Nova Ibiá,29,2021-06-27,26,588,0,21,0
Nordeste,BA,Nova Itarana,29,2021-06-27,26,751,0,7,0
Nordeste,BA,Nova Redenção,29,2021-06-27,26,208,0,3,0
Nordeste,BA,Nova Soure,29,2021-06-27,26,730,0,22,0
Nordeste,BA,Nova Viçosa,29,2021-06-27,26,2486,10,44,0
Sul,SC,Novo Horizonte,42,2021-06-27,26,185,0,0,0
Nordeste,BA,Novo Triunfo,29,2021-06-27,26,602,0,5,0
Nordeste,BA,Olindina,29,2021-06-27,26,1379,2,18,0
Nordeste,BA,Oliveira dos Brejinhos,29,2021-06-27,26,743,36,13,0
Nordeste,BA,Ouriçangas,29,2021-06-27,26,484,1,7,0
Nordeste,BA,Ourolândia,29,2021-06-27,26,1690,0,13,0
Nordeste,BA,Palmas de Monte Alto,29,2021-06-27,26,792,6,14,1
Nordeste,BA,Palmeiras,29,2021-06-27,26,250,0,7,0
Nordeste,BA,Paramirim,29,2021-06-27,26,514,0,18,0
Nordeste,BA,Paratinga,29,2021-06-27,26,1217,0,20,0
Nordeste,BA,Paripiranga,29,2021-06-27,26,1075,0,26,0
Nordeste,BA,Pau Brasil,29,2021-06-27,26,934,0,22,0
Nordeste,BA,Paulo Afonso,29,2021-06-27,26,8195,24,198,1
Nordeste,BA,Pé de Serra,29,2021-06-27,26,1406,0,6,0
Nordeste,BA,Pedrão,29,2021-06-27,26,312,0,3,0
Nordeste,BA,Pedro Alexandre,29,2021-06-27,26,517,0,9,0
Nordeste,BA,Piatã,29,2021-06-27,26,1314,0,27,0
Nordeste,BA,Pilão Arcado,29,2021-06-27,26,661,0,15,0
Nordeste,BA,Pindaí,29,2021-06-27,26,815,1,8,0
Nordeste,BA,Pindobaçu,29,2021-06-27,26,1571,0,31,0
Nordeste,BA,Pintadas,29,2021-06-27,26,946,0,7,0
Nordeste,BA,Piraí do Norte,29,2021-06-27,26,826,5,11,0
Nordeste,BA,Piripá,29,2021-06-27,26,963,0,8,0
Nordeste,BA,Piritiba,29,2021-06-27,26,706,0,15,0
Nordeste,BA,Planaltino,29,2021-06-27,26,608,0,9,0
Sul,RS,Planalto,43,2021-06-27,26,632,0,16,0
Nordeste,BA,Poções,29,2021-06-27,26,3370,2,71,0
Nordeste,BA,Pojuca,29,2021-06-27,26,3433,10,46,0
Nordeste,BA,Ponto Novo,29,2021-06-27,26,641,0,8,0
Nordeste,BA,Porto Seguro,29,2021-06-27,26,9942,43,196,0
Nordeste,BA,Potiraguá,29,2021-06-27,26,469,0,10,0
Nordeste,BA,Prado,29,2021-06-27,26,1870,21,39,0
Nordeste,BA,Presidente Jânio Quadros,29,2021-06-27,26,683,1,9,0
Nordeste,BA,Presidente Tancredo Neves,29,2021-06-27,26,1632,0,38,0
Nordeste,BA,Quijingue,29,2021-06-27,26,450,0,16,0
Nordeste,BA,Quixabeira,29,2021-06-27,26,803,0,7,0
Nordeste,BA,Rafael Jambeiro,29,2021-06-27,26,1131,6,22,0
Nordeste,BA,Remanso,29,2021-06-27,26,1799,0,60,0
Nordeste,BA,Retirolândia,29,2021-06-27,26,1528,2,12,0
Nordeste,BA,Riachão das Neves,29,2021-06-27,26,1287,1,41,0
Nordeste,BA,Riachão do Jacuípe,29,2021-06-27,26,3784,2,42,0
Nordeste,BA,Ribeira do Amparo,29,2021-06-27,26,928,1,8,0
Nordeste,BA,Ribeira do Pombal,29,2021-06-27,26,5057,6,58,0
Nordeste,BA,Ribeirão do Largo,29,2021-06-27,26,391,0,7,0
Nordeste,BA,Rio de Contas,29,2021-06-27,26,568,1,4,0
Nordeste,BA,Rio do Antônio,29,2021-06-27,26,807,0,13,0
Nordeste,BA,Rio do Pires,29,2021-06-27,26,183,0,9,0
Nordeste,BA,Rio Real,29,2021-06-27,26,2742,18,38,0
Nordeste,BA,Rodelas,29,2021-06-27,26,270,1,4,0
Nordeste,BA,Salinas da Margarida,29,2021-06-27,26,1424,0,16,0
Nordeste,BA,Salvador,29,2021-06-27,26,223806,210,7338,6
Sudeste,MG,Santa Bárbara,31,2021-06-27,26,2870,8,33,0
Nordeste,BA,Santa Brígida,29,2021-06-27,26,902,0,20,0
Nordeste,BA,Santa Cruz Cabrália,29,2021-06-27,26,2360,3,30,0
Nordeste,BA,Santa Cruz da Vitória,29,2021-06-27,26,550,0,8,0
Nordeste,BA,Santaluz,29,2021-06-27,26,2733,0,39,0
Nordeste,BA,Santa Maria da Vitória,29,2021-06-27,26,2185,0,45,0
Nordeste,BA,Santanópolis,29,2021-06-27,26,624,2,11,0
Nordeste,BA,Santa Rita de Cássia,29,2021-06-27,26,2385,0,29,0
Nordeste,BA,Santo Amaro,29,2021-06-27,26,2864,14,78,0
Nordeste,BA,Santo Antônio de Jesus,29,2021-06-27,26,12406,36,156,0
Nordeste,BA,Santo Estêvão,29,2021-06-27,26,3964,34,53,0
Nordeste,BA,São Desidério,29,2021-06-27,26,2631,2,43,0
Nordeste,BA,São Félix,29,2021-06-27,26,918,0,9,0
Nordeste,BA,São Félix do Coribe,29,2021-06-27,26,874,6,21,0
Nordeste,BA,São Felipe,29,2021-06-27,26,2790,21,22,0
Nordeste,BA,São Francisco do Conde,29,2021-06-27,26,3554,10,63,0
Sul,RS,São Gabriel,43,2021-06-27,26,7929,20,254,0
Nordeste,BA,São Gonçalo dos Campos,29,2021-06-27,26,2316,7,31,0
Nordeste,BA,São José da Vitória,29,2021-06-27,26,710,0,8,0
Nordeste,BA,São José do Jacuípe,29,2021-06-27,26,449,0,2,0
Nordeste,BA,São Miguel das Matas,29,2021-06-27,26,748,1,7,0
Nordeste,BA,São Sebastião do Passé,29,2021-06-27,26,3347,1,87,0
Nordeste,BA,Sapeaçu,29,2021-06-27,26,1556,8,17,0
Nordeste,BA,Sátiro Dias,29,2021-06-27,26,690,0,8,0
Nordeste,BA,Saubara,29,2021-06-27,26,557,0,18,0
Nordeste,BA,Saúde,29,2021-06-27,26,560,0,4,0
Nordeste,BA,Seabra,29,2021-06-27,26,5546,4,63,0
Nordeste,BA,Sebastião Laranjeiras,29,2021-06-27,26,366,0,7,0
Nordeste,BA,Senhor do Bonfim,29,2021-06-27,26,4533,4,75,0
Nordeste,BA,Serra do Ramalho,29,2021-06-27,26,624,0,24,0
Nordeste,BA,Sento Sé,29,2021-06-27,26,928,1,29,0
Nordeste,BA,Serra Dourada,29,2021-06-27,26,497,0,13,0
Nordeste,BA,Serra Preta,29,2021-06-27,26,835,0,20,0
Nordeste,BA,Serrolândia,29,2021-06-27,26,1067,0,13,0
Nordeste,BA,Simões Filho,29,2021-06-27,26,8580,2,225,1
Nordeste,BA,Sítio do Mato,29,2021-06-27,26,209,0,6,0
Nordeste,BA,Sítio do Quinto,29,2021-06-27,26,575,0,11,1
Sul,RS,Sobradinho,43,2021-06-27,26,1590,0,27,0
Nordeste,BA,Souto Soares,29,2021-06-27,26,974,0,21,0
Nordeste,BA,Tabocas do Brejo Velho,29,2021-06-27,26,273,0,8,0
Nordeste,BA,Tanhaçu,29,2021-06-27,26,1333,2,16,0
Nordeste,BA,Tanque Novo,29,2021-06-27,26,808,1,10,0
Nordeste,BA,Tanquinho,29,2021-06-27,26,803,0,14,0
Nordeste,BA,Tapiramutá,29,2021-06-27,26,621,0,5,0
Nordeste,BA,Teixeira de Freitas,29,2021-06-27,26,16467,13,282,1
Sudeste,SP,Teodoro Sampaio,35,2021-06-27,26,2423,3,41,0
Nordeste,BA,Teofilândia,29,2021-06-27,26,941,1,19,0
Nordeste,BA,Teolândia,29,2021-06-27,26,957,0,7,0
Nordeste,BA,Tremedal,29,2021-06-27,26,639,0,13,0
Nordeste,BA,Tucano,29,2021-06-27,26,3148,9,50,0
Nordeste,BA,Uauá,29,2021-06-27,26,2583,14,44,0
Nordeste,BA,Ubaíra,29,2021-06-27,26,1096,8,22,0
Nordeste,BA,Ubaitaba,29,2021-06-27,26,1137,2,39,0
Nordeste,BA,Ubatã,29,2021-06-27,26,1879,0,43,0
Nordeste,BA,Uibaí,29,2021-06-27,26,932,0,19,0
Nordeste,BA,Umburanas,29,2021-06-27,26,748,0,7,0
Nordeste,BA,Una,29,2021-06-27,26,1343,8,37,0
Nordeste,BA,Urandi,29,2021-06-27,26,823,0,8,0
Nordeste,BA,Uruçuca,29,2021-06-27,26,1930,2,69,0
Nordeste,BA,Utinga,29,2021-06-27,26,1578,3,17,0
Sudeste,RJ,Valença,33,2021-06-27,26,3751,0,183,0
Nordeste,BA,Valente,29,2021-06-27,26,2597,13,23,0
Nordeste,BA,Várzea da Roça,29,2021-06-27,26,1032,2,9,0
Nordeste,BA,Várzea do Poço,29,2021-06-27,26,498,0,4,0
Nordeste,BA,Várzea Nova,29,2021-06-27,26,746,0,10,0
Nordeste,BA,Varzedo,29,2021-06-27,26,607,1,5,0
Nordeste,BA,Vereda,29,2021-06-27,26,442,0,17,0
Nordeste,BA,Vitória da Conquista,29,2021-06-27,26,32353,6,551,0
